"mapid","synsetid","synsetid2","score"
"999","113037037","112453148","100"
"1000","113037278","112453389","100"
"1001","113037679","112453790","100"
"1002","113037866","112453977","100"
"1003","109049216","108609334","100"
"1004","106541377","106220484","100"
"1005","109056041","108615782","100"
"1006","114418473","113775885","100"
"1007","105389077","105143112","100"
"1008","105206015","104965481","100"
"1009","114050855","113431690","100"
"1010","104941237","104736262","100"
"1011","104942033","104736811","100"
"1012","109056221","108615961","100"
"1013","102655878","102588501","100"
"1014","109387403","108922674","100"
"1015","109387527","108922797","100"
"1016","105026838","104808779","100"
"1017","102656004","102588627","100"
"1018","100862288","100822594","100"
"1019","109626361","109150078","100"
"1020","100144713","100138836","100"
"1021","107088572","106744924","100"
"1022","102656120","102588773","100"
"1023","109626636","109150353","100"
"1024","113232737","112646526","100"
"1025","101983093","101920445","100"
"1026","109627066","109150783","100"
"1027","102656313","102588948","100"
"1028","111153653","110585181","100"
"1029","111742252","111162933","100"
"1030","111742371","111163050","100"
"1031","109630615","109154228","100"
"1032","108067351","107683996","100"
"1033","107967305","107586975","100"
"1034","113254879","112668238","100"
"1035","108374658","107975544","100"
"1036","101184961","101133692","100"
"1037","108337947","107940515","100"
"1038","109734820","109250879","100"
"1039","101122216","101073154","100"
"1040","104673704","104526000","100"
"1041","110715194","110168819","100"
"1042","110771111","110220901","100"
"1043","111040016","110477360","100"
"1044","111044880","110482049","100"
"1045","114763295","114109517","100"
"1046","108927181","108494391","100"
"1047","108717714","108297739","100"
"1048","108339030","107941915","100"
"1049","113480451","112888875","100"
"1050","109056392","108616131","100"
"1051","104737535","104573494","100"
"1052","113149981","112564756","100"
"1053","114959149","114300279","100"
"1054","109628562","109152273","100"
"1055","106624699","106301944","100"
"1056","105159955","104921019","100"
"1057","106236737","105931432","100"
"1058","100549755","100527094","100"
"1059","102656740","102589375","100"
"1060","104205536","104092845","100"
"1061","112285551","111705197","100"
"1062","107476924","107112321","100"
"1063","109628736","109152447","100"
"1064","110791813","110240327","100"
"1065","110889980","110334118","100"
"1066","110975057","110414387","100"
"1067","111228213","110655164","100"
"1068","111048827","110485969","100"
"1069","111119214","110551427","100"
"1070","106299567","105988881","100"
"1071","111557536","110978573","100"
"1072","109629001","109152705","100"
"1073","109629119","109152823","100"
"1074","104630885","104492332","100"
"1075","109628142","109151853","100"
"1076","103054826","102974163","100"
"1077","105266883","105024142","100"
"1078","105422798","105175770","100"
"1079","114557280","113909468","100"
"1080","105423123","105176095","100"
"1081","100657731","100627418","100"
"1082","105343679","105099102","100"
"1083","107225413","106876381","100"
"1084","102657386","102590021","100"
"1085","114553701","113905932","100"
"1086","108788367","108364489","100"
"1087","109056638","108616376","100"
"1088","114404914","113762889","100"
"1089","114404753","113762728","100"
"1090","113255035","112668394","100"
"1091","112409469","111828905","100"
"1092","106606242","106283846","100"
"1093","109945765","109448327","100"
"1094","113931148","113314498","100"
"1095","105157849","104918913","100"
"1096","100872873","100832621","100"
"1097","110626312","110084064","100"
"1098","105158414","104919478","100"
"1099","113640477","113040279","100"
"1100","110133569","109622621","100"
"1101","105158594","104919658","100"
"1102","113868839","113253484","100"
"1103","105243280","105001111","100"
"1104","114423094","113780496","100"
"1105","109629417","109153121","100"
"1106","109629601","109153287","100"
"1107","100836380","100797615","100"
"1108","113126219","112541190","100"
"1109","108226153","107833129","100"
"1110","109629747","109153433","100"
"1111","105099801","104869833","100"
"1112","113255235","112668594","100"
"1113","115042467","114380531","100"
"1114","106145081","105847960","100"
"1115","109540386","109068939","100"
"1116","105537137","105286530","100"
"1117","112956532","112373823","100"
"1118","100784783","100747120","100"
"1119","106284721","105974775","100"
"1120","109629840","109153526","100"
"1121","104607064","104472582","100"
"1122","104803904","104625071","100"
"1123","106239875","105934536","100"
"1124","109629916","109153602","100"
"1125","113619227","113020476","100"
"1126","106691527","106365503","100"
"1127","109630335","109153948","100"
"1128","105633750","105373816","100"
"1129","108007978","107627326","100"
"1130","107149958","106804468","100"
"1131","106582579","106261127","100"
"1132","106449320","106132790","100"
"1133","103517303","103425309","100"
"1134","105099404","104869472","100"
"1135","109630820","109154433","100"
"1136","105714219","105450793","100"
"1137","109630919","109154532","100"
"1138","108266952","107871441","100"
"1139","100572502","100548758","100"
"1140","101198902","101146660","100"
"1141","109631418","109155013","100"
"1142","105114579","104881995","100"
"1143","104981889","104770553","100"
"1144","102657641","102590276","100"
"1145","108890614","108460443","100"
"1146","108012074","107631223","100"
"1147","112894616","112313210","100"
"1148","112894464","112313076","100"
"1149","102179393","102115703","100"
"1150","102179538","102115848","100"
"1151","102179688","102115998","100"
"1152","108661013","108245023","100"
"1153","101252780","101197829","100"
"1154","109056864","108616601","100"
"1155","108176372","107789755","100"
"1156","108658946","108243023","100"
"1157","112747377","112166335","100"
"1158","112747531","112166489","100"
"1159","111936952","111357493","100"
"1160","111937072","111357613","100"
"1161","107302990","106950651","100"
"1162","109459542","108991604","100"
"1163","101598422","101538397","100"
"1164","101599820","101539795","100"
"1165","101599953","101539928","100"
"1166","102456754","102390512","100"
"1167","110651845","110108605","100"
"1168","110777208","110226373","100"
"1169","109458429","108990950","100"
"1170","111073786","110509184","100"
"1171","106294470","105984066","100"
"1172","109371301","108907099","100"
"1173","108660285","108244299","100"
"1174","109570645","109097131","100"
"1175","102657737","102590372","100"
"1176","106883059","106551075","100"
"1177","109416873","108950833","100"
"1178","112618322","112037266","100"
"1179","112618474","112037418","100"
"1180","102400371","102335048","100"
"1181","102400509","102335186","100"
"1182","101504092","101444532","100"
"1183","101503925","101444365","100"
"1184","101504395","101444835","100"
"1185","102657899","102590534","100"
"1186","102658029","102590664","100"
"1187","103592628","103497731","100"
"1188","102658141","102590776","100"
"1189","104416565","104296832","100"
"1190","109621453","109145405","100"
"1191","111876934","111297610","100"
"1192","101336999","101279349","100"
"1193","101337158","101279508","100"
"1194","100299106","100289773","100"
"1195","101310511","101253009","100"
"1196","100620149","100591282","100"
"1197","111308212","110733349","100"
"1198","114132864","113512133","100"
"1199","102667563","102600118","100"
"1200","111257476","110683685","100"
"1201","111257639","110683848","100"
"1202","106034458","105749341","100"
"1203","102663792","102596347","100"
"1204","104532727","104409629","100"
"1205","106537827","106216951","100"
"1206","109057526","108617261","100"
"1207","106039238","105753473","100"
"1208","105967741","105689289","100"
"1209","109681338","109200048","100"
"1210","109632524","109156083","100"
"1211","106017077","105732968","100"
"1212","100827999","100789412","100"
"1213","101002610","100957621","100"
"1214","109632803","109156342","100"
"1215","112953325","112370890","100"
"1216","102666505","102599023","100"
"1217","102658252","102590887","100"
"1218","108384488","107984965","100"
"1219","109632696","109156235","100"
"1220","102658513","102591097","100"
"1221","110647557","110104383","100"
"1222","112662182","112081200","100"
"1223","112662403","112081421","100"
"1224","109422584","108956439","100"
"1225","112599972","112018950","100"
"1226","112600164","112019142","100"
"1227","109442894","108976128","100"
"1228","110647694","110104501","100"
"1229","106286881","105976771","100"
"1230","109914943","109420183","100"
"1231","105892916","105619493","100"
"1232","106080120","105791316","100"
"1233","111702411","111123387","100"
"1234","112762400","112181358","100"
"1235","112762522","112181480","100"
"1236","109916465","109421141","100"
"1237","101481563","101422046","100"
"1238","101481698","101422181","100"
"1239","108639410","108225126","100"
"1240","104599444","104466877","100"
"1241","113745873","113141202","100"
"1242","101157560","101107534","100"
"1243","107377853","107023108","100"
"1244","100744406","100711303","100"
"1245","106247374","105941963","100"
"1246","107442088","107079835","100"
